,match_id,game_time,tower11,tower12,tower21,tower22,target
6015,d79dcdfb6e7e1bfe7a213b539c282ef7,517,0,0,0,0,0
6016,c23671d7738f46eceb5dc34f1b82d5fe,1932,1909,1748,1672,1634,1
6017,13c13e3c6787ce12127953e4cbfc3a19,339,0,0,0,0,0
6018,8237b0847c25c8ac53d4b06c65ab342d,368,0,0,0,0,0
6019,a0968619ef0ad1b94eef56017d37ea4e,987,790,0,949,683,0
6020,79ca035046e8c64c3b6879dc20681bed,2220,1812,1744,2014,894,1
6021,a9a8725c9022783df22d0e3fbdf53d1c,768,0,0,0,0,0
6022,45db826c4b4d538635019cb6fdf34caa,38,0,0,0,0,0
6023,ae6375fe5593dde2946e22a36ee80c4f,2519,1877,1858,1564,1048,1
6024,a6ceb236d180c4890d47c632325403f0,542,0,0,0,0,1
6025,56889e5b5ffe03930328f2ee368f0a6e,1960,1859,1681,1010,975,1
6026,643320850a339069c25e587ad8ed47ea,1734,1350,1324,1572,1041,1
6027,4669314815237a7ded7f49161e508be6,1023,825,0,811,751,1
6028,af77f1d573f7cf9eceeebfccd6d51c01,307,0,0,0,0,1
6029,ec289b5013a653e49e6892a86cdf049f,601,512,0,0,0,1
6030,4a2214ade78f1c7e208167e4a59bff8e,1465,1326,1164,1454,1117,1
6031,e68e4f5fb57001c0a37d2d961aa99c92,263,0,0,193,0,1
6032,f80ed85e8796c1df6ee5faa4b72eba22,2581,1622,1320,2541,2513,0
6033,62fb90d035e4920692e206f51eb1c92a,198,0,0,0,0,1
6034,086145ced12d97253f896f63283a9ec5,1671,1620,1571,1053,979,1
6035,521ba8e83682b4dd13d04e1f45e12b2d,1824,1748,1378,1546,1407,1
6036,d71669e5940f65e3e78ec76375145ec8,162,0,0,0,0,0
6037,dcdca0b9f4dc177b7a2692c269cb39e1,1726,1691,1674,1640,0,1
6038,999722e1df3fd76a1e0f6889cca5e43e,642,0,0,0,0,1
6039,06977fb70fc7f30b668ab4cb6a8091a6,1251,1234,1096,1219,0,0
6040,c26e58f105653b5fa10f9c8a016f4810,403,0,0,0,0,0
6041,a1bb72724c91f3d6f043f0569ae03964,1406,1032,986,1298,934,1
6042,81854d2afe7396530d809f052d690af2,2006,1492,0,1770,1735,0
6043,cd06d799cb1cda4548674d4c0cd6d688,369,0,0,0,0,1
6044,33b7ebb501220c34b473c31b6180cbdf,1226,1012,0,0,0,1
6045,7bd02234ab6182ffb059ae889844a0e9,491,0,0,0,0,0
6046,8b66befc2a46044c3a54ea51ca6b30ba,1417,1106,1049,1014,671,1
6047,c36b6b17f7d78d4a290894bd256beca7,500,0,0,0,0,1
6048,2020b0f7abca6b059c14ac0a282e95ec,1234,1180,0,1072,885,1
6049,87c52d71b9c44b35f10e8cd4ff5157e2,1543,1534,1456,760,0,1
6050,3b42bfd293e17f3624374fda7601c226,313,0,0,0,0,0
6051,3d77ffdc80d5a7ea43a28ea7702187ba,1154,972,0,815,813,0
6052,d57c1a4d385f6ca63fc489966768a2ec,721,689,0,682,0,1
6053,4c33f4f08fc0726d46f3fa9664168d53,1329,1106,0,1165,999,0
6054,c03bc6ca06e1c09d7f67217770fb7100,1081,756,0,808,731,1
6055,385b71e04f90b675a7bb5cd437dec922,2480,1880,1491,2471,2251,0
6056,c161ec28cc2357acd07f4391853ea216,2497,2295,2151,2457,1346,0
6057,a3bcbe2915aae35f16545f6dde1b79ae,2246,1809,1482,1819,1701,1
6058,37d61859b43e92dc130139d7c707849e,580,0,0,0,0,1
6059,3ac48a190de29d1249ed81a42417cd08,889,0,0,852,766,0
6060,bac0c1ef20d2f9de0006d3b5ac73b3b0,2057,1795,1351,2034,0,1
6061,3ec453b7a8f34a5930548e454aafa0d9,2356,2238,944,2042,1950,0
6062,c371cef49d634435ad17684966671e9b,340,0,0,0,0,1
6063,8221c532a895c6b2a6ea6923ed2abf57,1218,1203,1091,0,0,1
6064,9b63e90d9b895607813a897a98da628c,1311,1189,1130,0,0,0
6065,668f9e91f9e3c3bc74f9dcfc7e39b9d5,1876,1244,775,1770,1422,0
6066,61716286d9d8b9fe9f7263f7b2308591,1592,1522,1252,1154,0,1
6067,fd1b63cad981c1342aae1c35c6625f8b,983,941,759,965,0,1
6068,439ff856751ebfd73a48258840443319,1081,806,0,606,0,0
6069,31b913d2f9c35ad0db207d26f967f9c5,188,0,0,0,0,1
6070,f96a4691d63a3187723b3acd7cef6fd4,1520,1147,981,1488,1305,0
6071,3832030c197f37d8198aa9b064e4b969,589,0,0,0,0,1
6072,915b7eb5cf86abe7313f8428e88ce7b5,2060,1528,1181,1640,1600,0
6073,4865c6e506c5da6696b4ddec711be4da,154,0,0,0,0,1
6074,54dc8f480577da6df40a9d57148f5270,770,0,0,0,0,1
6075,69dbb32d2e5d4a0bf108f150997538d0,1874,1847,1590,1289,1049,1
6076,e769330d064c65cb1450b9f0475ba51d,1445,1113,795,1052,576,0
6077,3765f79111f920077355b64baefa5244,1236,1046,804,0,0,1
6078,1da765cf05004e178d2f1db1eab034df,556,0,0,0,0,0
6079,111efaeb5cb66e6dde4b47b43b8073b3,593,0,0,444,386,0
6080,fa52f9c2bdd57b8c2f78577ae51c94fe,1377,1245,965,1302,1063,0
6081,e28758a01343db22ddae00540e9c3ba9,1090,980,919,981,0,0
6082,130f9c35efd94c0aab549f8d53fa2ef7,702,683,380,0,0,0
6083,181dc91e3f14223370b0ba9a72ea2503,1151,973,971,0,0,1
6084,e8e147e942809b0d80f9f52e84ec4fd0,3190,2626,2615,2313,2082,0
6085,e9c29a73f11237aea860a6f6491081b7,909,0,0,0,0,0
6086,8a38a3c4601d1e06f2be89b16c6f1c7a,3026,1915,1751,2652,2237,0
6087,9a5f683be54be00f64573bea086f98d1,2074,1623,1597,0,0,0
6088,23e20778fb77ceb938ef94837a20ca21,1895,1862,1768,1583,1488,1
6089,f787ff64611e08786cedae33f12c1e5f,1274,1129,1104,1121,1004,1
6090,6eadab6fc7d49d1a4e9fcccba7f2d62b,1279,967,674,920,0,0
6091,322341e0c82d91fc7387dfa4d501f682,1258,1135,875,1183,865,1
6092,7c566bf67356519d94eee272cfbca6ef,860,716,0,711,0,0
6093,ca13d3ba58df094000677a39a48a8999,624,0,0,0,0,0
6094,bda5c0b086cda72f592ba664e63d9409,3214,2795,2771,3109,3104,1
6095,d71730587b56da2e1307ff3f03bc6860,1540,1366,1302,1153,493,0
6096,3145af88cb0cb1c2988d3fce50c1620d,170,0,0,0,0,1
6097,0a71cf4087f4ec0ba610baa953f7a0de,1186,1130,1078,1064,0,0
6098,6422d5cd6748cc8ec531ef15f441d9aa,1445,837,0,1328,1130,0
6099,ac6200ca3c95ea2183461dfb2919c24b,1094,1005,872,1012,0,1
6100,0ba701362bf82e35d067c6cd00517f81,719,0,0,666,0,1
6101,87490f4d500b0db69aff7073dc1acf7a,1089,1052,699,1017,839,1
6102,24b513b5185485d75fa46ce5e66c54c1,807,773,0,0,0,1
6103,70b9d86281f670f012460a8ff0a1d4f0,2477,2155,1538,2333,1567,1
6104,e7c393c45a98d50ac211a071d0544799,2973,2728,2368,1613,894,1
6105,1cab8cda830483d7f1cc527699b81b85,1054,1037,992,0,0,1
6106,6f47dd88d3343a4ea4d959136083e520,466,460,0,0,0,1
6107,39ab220b31878b4ee98bccc056462fcf,1617,0,0,1440,928,1
6108,77210da36385517f17cc8eca854ad17d,2289,2090,2067,1906,1878,1
6109,522e3d266c7665ad1f27099d222f7845,1352,1280,1223,534,0,1
6110,b9f26c0213d077a24ee0b1a7153ee2db,4095,3315,2660,3655,3624,0
6111,bb8daa5884928a5c7243745ecc399f1e,2304,2103,1504,1880,1859,1
6112,70d96aba8bd183783b893ba6c4716d6f,1055,935,0,1025,794,0
6113,b41349ae0701ece9b4bd3831cbb84b10,1398,1307,1298,0,0,1
6114,b0daebe3b7b0eec1c739b7dd57fd9626,2988,2340,2317,2828,2586,0
6115,9098f7ff14421539c30a3ba64eb68ebb,286,0,0,0,0,1
6116,f4ecbf7c90e31bf4c9173c6bcb83652d,1526,1057,0,1447,1345,0
6117,10027702648bac18450b65b8990de939,770,0,0,619,0,1
6118,7654daf82af7be60ca164cdb2f64d2e7,618,0,0,521,473,0
6119,2241e88f502a93c31480c994ac11a8aa,360,0,0,0,0,0
6120,dd1e13e3a843695746bee4cf5e6f1856,308,0,0,0,0,1
6121,85e1eef19aef533086b4d8b2b25a7dce,1778,1369,1342,1435,1110,1
6122,6003702edee211a9dae1418ac59a213e,1247,1059,0,589,0,0
6123,d245c9ce80ea09c48edc44677b8433ed,1181,662,0,1033,0,0
6124,a16ad539ad78fe39e47adea6c6751931,1507,1477,757,1493,1404,0
6125,932164d6b54257f66c25be4c0f12d44a,251,0,0,0,0,1
6126,83b946748307f20d9ff509f724dc5421,1039,0,0,1002,0,1
6127,3112a024bf051295771d433337076566,1759,1493,905,1690,1288,0
6128,fb2b995d250f1681f757cb43ffeab8ba,570,0,0,0,0,0
6129,1a110dbbe8f96a7ee94a38add25d0351,3538,3123,2315,3518,3099,1
6130,cc39ae4d971faac4c57dba7be7fabf5a,1047,705,0,650,0,0
6131,ea00e9039fe8680647766ad45804dee8,1801,1390,1166,1316,0,1
6132,55d5d8f6a0d3be2333ef618ed5ea2703,79,0,0,0,0,1
6133,39cebdac76cd17910410f8b8d7a249c8,163,0,0,0,0,1
6134,87ffb844dd8d1035c3085f0f3a399752,1418,1128,0,1136,872,0
6135,61c2e2c19394a819f1128a8d5152f730,1945,1564,1506,1015,0,1
6136,c8dce94e91aca419b7a970b101664426,60,0,0,0,0,1
6137,1302ae51a289b08ba09cd51d0843a55f,1593,1331,1171,1298,1118,1
6138,56c8c5a0a0c780bb4a06efff2abb1989,2301,1881,1830,1594,1299,1
6139,65cac16058ad81780ccd16d6cf92f814,1040,737,0,1036,613,0
6140,9c028b315cf13cf70e00dece296d2955,2179,1983,1683,1922,1864,0
6141,95304a01f30800d86257e51c6cee6757,988,0,0,0,0,1
6142,dbc3c456a7130e114db15b7d1ca05ac2,2478,1956,1933,1795,1653,1
6143,acc13c1c55529aa7e0b84ce830ed8493,737,0,0,0,0,1
6144,7e2c607aac1e962d92af2fe1949e81d3,889,853,454,685,568,1
6145,075ce6698eb77bd5cd0426abae0bdc6e,1762,1185,784,1492,969,0
6146,1aa9df44556279376bd3b3d3d4a3a448,185,0,0,0,0,0
6147,7c9320233c6495639072d303dd8ba774,3555,3136,2724,2972,2962,1
6148,514f89537e2bb8455dacb47362cb1e5c,109,0,0,0,0,0
6149,0f5770684cf70c99c5870c3b79061be9,1142,1029,674,1058,0,1
6150,ebef091266d5ee0803f79fa68432378f,2713,2163,925,2401,2006,0
6151,1a38e33580bb317b2b9bbdf5f8a9c000,2137,1775,1142,1893,1866,0
6152,cfa6ed88a52af32919f352551d1810b4,1743,1045,0,1668,1625,0
6153,b07de9ae430590b9dd2c8fef92900038,966,933,732,0,0,0
6154,467d6b6a183a5c03d9b615b3ee927682,109,0,0,0,0,1
6155,4160c9e060c63e6342868dfb90dc5ff0,2627,2301,1826,2521,2500,0
6156,564a091b1922597c49f8041e7f144dba,598,0,0,0,0,0
6157,ef0ee52290304c4b04180525b36aed7e,548,0,0,0,0,0
6158,72eda5a7a77248d45be52fa7f6ba1365,1510,1326,919,1504,1215,0
6159,ad8f0df7aa533145d2fda3d50cc3fbfa,764,649,0,623,0,1
6160,45f71529fd1231e8fe1a16e1e4aea0fe,2451,2289,1932,1978,1856,1
6161,276465bc15fb7976dc131b6fa1da9b07,2740,2710,2610,2255,1791,0
6162,e06a7f6b98adf034cf88e1f8d4b379a8,177,0,0,0,0,0
6163,59458260b092eda27ef70c08fa616342,1305,1233,832,0,0,1
6164,e8b966db1fb54e4e18fecfd855a81652,3773,3499,1632,2164,2152,0
6165,a7cd1594905b1ccac13032220e882561,1451,1069,854,1086,0,0
6166,19df664f7afe946dc6ad5daa8617985a,186,0,0,0,0,1
6167,0a12faaedb9ba6feb829d9f723b39407,1054,0,0,1000,826,0
6168,43409cddf355c3c4d9f45b956977d067,2856,2084,1345,2477,2453,0
6169,5f42c18b973c2ef3cf97debd3a5ad40f,197,0,0,0,0,0
6170,2426a456fddf5f47fe35502b287c2a26,955,825,713,0,0,1
6171,1a4bba5a73ece258ffb81776ed3e7ea5,319,0,0,0,0,1
6172,9d7f388879f26b620571d12011599966,893,805,555,676,504,1
6173,25f42bd9a93bcef01fb6fc00a760de37,1148,796,0,1054,1021,0
6174,7a25a7bc5f5b04a825beca7965377332,99,0,0,0,0,1
6175,d6597c1e3c9a0b0943570a39db3f08b4,1947,1758,1465,1432,1354,1
6176,84a96c5dbe4a3c23c8d0d2fc193f6fc4,611,0,0,0,0,1
6177,5520cfd968d8f5c09064e3044aa53b7c,55,0,0,0,0,0
6178,ccd10ce3236d781594d1291d4e06714e,1529,0,0,1528,1387,0
6179,4be09f8d34411bafe5b0ebdb5330d9eb,896,0,0,0,0,1
6180,dcce4eb5baeb429c3623d969b8df01b4,942,805,784,694,590,1
6181,0a3d01528b68f77fc012a63bcd705269,2827,2706,2580,2579,1998,1
6182,3d23012b49efa745901894642b367c8b,899,0,0,800,0,1
6183,2c6a16a834ef26eccb07e5414124c9c1,1370,1303,972,1053,990,0
6184,9446b1260eaf3dd0159d147a700f55d7,786,0,0,713,709,1
6185,f7c0d3258e0440a0e9ae0184fdd6af79,802,715,0,0,0,0
6186,2b1ff95840609956bae9a37bfd2354d3,755,0,0,0,0,0
6187,7e1f56be2a4af4b7f3ccdbab5ca59432,1093,1082,1075,733,703,1
6188,3a37f9c279aaa62328dbaca5450d4632,1772,0,0,1689,1567,0
6189,dfb52637c3a4baccc57467a9c29a63be,1740,1332,0,1217,1054,0
6190,133a193faa29e18556d8e021b5265dfc,352,0,0,0,0,1
6191,d615493aa71527f0f67ef8afc88918e3,1027,1026,1013,0,0,1
6192,656da641e3b3d2adf73b4c77801fc9f7,2046,1984,1138,2018,1658,0
6193,3de149132106385b478d8af1c2cf6d40,87,0,0,0,0,1
6194,6e491e7b1efdbeed2e57ea6fbc8fcb5e,366,0,0,0,0,0
6195,3781dbd6e2d718c8c1393e37d32bec46,649,0,0,0,0,1
6196,e3a9b04670a336cef3fc4f2078c15318,624,618,0,0,0,1
6197,c416bff6fec5c1287499c3e38fa37ee2,2252,2235,1591,1944,1913,0
6198,92ec308104efb0532e85edba7dd2ae45,155,0,0,0,0,0
6199,1ab90790b1442e44ff63b5e27dd53e5f,1251,793,0,1230,1111,1
6200,d944db196860801b026bf445180adbeb,1075,972,690,1056,981,0
6201,9db67d80950f5e14bc7a6b7b3f5b091c,307,0,0,0,0,1
6202,b8975d8a420452c41fdf9afdeb6aa211,2273,1926,1604,1983,1675,0
6203,89098911e91b2ac7ddc431c1b893dd6b,905,0,0,670,429,1
6204,d61da0f0843a99198b7d1bf860249bd6,2506,1917,1563,2238,2233,1
6205,55ceb61292850dfffb1076d330c8aeaf,720,678,0,0,0,1
6206,7ff62db0436039f440d2bc9ded58cc72,1505,1427,1147,1471,1171,0
6207,4cd3313e6570e5927ddcf66d14b13393,97,0,0,0,0,0
6208,29fb320486ed543bbb50baca9d6ccc06,667,506,0,0,0,1
6209,7533bdc90392ed7b322654f35a465893,2522,2137,1790,973,0,1
6210,ca03b8be5c9ff4842da22e1edb7ce60f,1473,1241,1177,1442,1002,1
6211,911e8b54af046a447e3d9b671a7e91f1,1487,1286,1202,1453,1211,0
6212,f91c8a522616cdd8403bbe23957b89eb,2588,2475,2399,1958,1872,1
6213,43537a6f37cd78a64aa41ea169d317ab,174,0,0,0,0,1
6214,95ed31f33abd3eec4b5709048dec4300,1391,1311,731,1005,907,0
6215,fc04de6fde7d4fab5779993cee163021,266,0,0,0,0,0
6216,16a6785d301c64d6535421fba682add0,1365,902,765,1281,1057,1
6217,e2bce9883043e3ae1837f125a3316fd6,2787,1937,1776,2351,2346,0
6218,bcec3788cef07d863db71a32435a4c0f,1153,1060,990,806,0,1
6219,037c9e0c84ee521178444ea043c17456,11,0,0,0,0,0
6220,ec5cccea652f51718ec47a31962558a9,152,0,0,0,0,0
6221,4d935fe494e2cf73195f0cf3a583dfe8,708,405,0,625,0,0
6222,13e52bbd44e0f98f81c18bdf07304ed7,414,0,0,0,0,0
6223,f760d22f1730c850f6606177deb37c6a,87,0,0,0,0,0
6224,eb866ac6d95089f90dcf51f7c3f4e03a,692,490,0,0,0,1
6225,1a1aeaf762bc9a6b3b25a8a41af0f67e,735,0,0,0,0,0
6226,8288e2421307251e0bdbfee0557a99ae,783,0,0,0,0,1
6227,be1a474e0126a2eb7fedf4dc1c991f29,1781,1276,970,1386,977,0
6228,bf3f1e1cedc1bf61a2338ce89eef4da2,1461,1339,1278,1154,1118,0
6229,e1b2b99adf5123cee52808c53161c9ac,860,0,0,689,0,0
6230,cd55dae5f85278996c14f807114d1d91,762,471,282,561,0,1
6231,606f24e9bdd708c2ff7cc3912e0e40dd,422,0,0,0,0,0
6232,4e258ba17c026460786a5f339362ff1d,1901,1623,1598,1860,1820,1
6233,12486a6db297b66ab395a1578f816428,542,0,0,0,0,1
6234,42a4974f86bcac2219a37263ba9a34b2,999,862,597,851,0,0
6235,0fe9ec852e1b0ea9a9fdb18c76642f01,1018,0,0,1005,933,1
6236,f9d27f268ce1fad9b21abb68283ee752,1144,1142,1084,0,0,0
6237,f428aeee646ed580ac20ee1aad58bc2c,1175,0,0,1169,1144,0
6238,9a2bc950208d5587fc4cd102332d05f3,9,0,0,0,0,0
6239,eaaecf0e6d626134b72f2e9b0d255323,93,0,0,0,0,1
6240,d26a9bcacb563a7b36a7cd879cedd1e4,153,0,0,0,0,1
6241,951c8df2e51f85789b3c239875d67581,353,0,0,0,0,0
6242,9c6464e6c33cceca011df268ebf4f278,2399,1149,1096,1904,1904,0
6243,8ad1e9e4189ec98ab19273158636f136,5,0,0,0,0,1
6244,0872ab734d8edd297e60dcff309b5e3c,436,0,0,0,0,0
6245,3f9328ad42c2489e8e49a94bc3e7629c,864,783,772,794,527,0
6246,cab36704199a496ee1407a71150c333a,1865,1389,1012,1808,1785,0
6247,8c0603dee2a7cf4a433efa278140e514,810,536,0,0,0,0
6248,7b754a69f5c4a1ded487e42fe8ab86df,2477,2206,1890,2409,2062,0
6249,41a91fccf44c98297dfc2481b363bdd7,986,961,859,768,0,0
6250,7dc82745e23f8039ed9f31afee213369,1263,920,621,0,0,1
6251,318a348b867ef126e6222afd6d284057,1270,735,0,1255,883,0
6252,05485790d4c286561b3e554d1192517d,1084,1080,1049,0,0,1
6253,a64f60e2767d32ae13b0f4fe3389f7ef,338,0,0,0,0,1
6254,57da761001302d016ebcceda62667940,463,0,0,0,0,1
6255,8dde9b0374c00c25aaada0f3d073a3d3,2055,1902,1685,1508,1502,0
6256,c85293f5f43ead7f5c05c098269baca7,1435,1385,1073,1331,1150,1
6257,9a25fefca7e3b0b7559381a5d459e92a,1205,1125,924,1051,0,1
6258,89cadf403a9464cb7c06bc983e3c298a,151,0,0,0,0,1
6259,fea0553202616152c8536bc03abf8628,69,0,0,0,0,0
6260,9bab9d8d31d6f0469cde70f8d009dade,1274,1117,938,0,0,1
6261,a7462fd2a5964c704cd80158b5ce23d6,634,591,561,0,0,1
6262,b57419ecc1f0bbceed1162d26601276b,140,0,0,0,0,0
6263,e0f7a40393064c66fe373adc42f3afcf,926,0,0,820,0,0
6264,d91eb5931f048ed5211ca50175b1884f,521,440,0,0,0,1
6265,3dbab02df079d3e828ce1619f30eef3d,1207,1127,0,1046,878,0
6266,1702072dadc956a033a94a1ea36b659f,1158,600,0,972,0,1
6267,71bd733ffdc473d0ea0d6e8a7d480af5,150,0,0,0,0,1
6268,2daf093960f580bcb4e256764bce40a1,2277,1938,1491,2166,2131,1
6269,db3ed58c7a1171dfb0c23e67186569bc,3232,3141,2516,2485,2343,1
6270,2f0fe596c6828d83e5ea53ae4a56c964,1021,957,0,994,0,1
6271,befacc025115b5e21278a4b8207d4b60,72,0,0,0,0,1
6272,abd66a1ba918dde9b1bf1b271da488c4,149,0,0,0,0,0
6273,5f0c0e1f440b4e7e9b8e019a8a706a30,974,295,0,923,759,0
6274,98f547eee16d4a567c0175749f688f17,1412,1191,950,1400,1274,0
6275,843241667cc0203ee7ef159ab40ef1cc,183,0,0,0,0,1
6276,c604ec75b47dda4cdbf09679198bf342,299,0,0,0,0,0
6277,4b2d0397c13a346c8a6c47504c44cbe6,363,0,0,0,0,1
6278,a85cdb3f1edabcf327ebeb90b340da5c,902,640,596,626,0,0
6279,76a0ee307da46fba7c13104b641085ed,808,0,0,758,0,1
6280,d44f605bd830bdb836727848c5db9f8f,1721,1295,1140,1561,1364,1
6281,8223b0ee06487f24f361b761458eb0c2,596,0,0,0,0,0
6282,f55c6559b8afaff070c60a54702391da,1872,1692,1599,1688,1340,0
6283,80fc9f49cefb31037e3d918d7b0e3e27,529,0,0,0,0,0
6284,15f98b6db3bbc1de8903d4687dfa5c2a,417,0,0,0,0,1
6285,112e53f346a2a69b317c71005271463d,1344,1264,1069,880,764,1
6286,c8822ea7801e77ffcea558765c945b40,608,0,0,0,0,1
6287,d3a6586cc36677d77b9280de5712e58f,1927,1882,1849,1883,1866,1
6288,69fb67e5d00001cf41ba650603bfd85f,721,0,0,425,0,1
6289,d5b3cf3dfc0fd68a5839e6cac1ef71c3,1736,1620,913,1436,1316,0
6290,1e5d3135f58e7dd70cd53b5f0b74b589,717,406,0,457,399,1
6291,88efa5e9abddc7e313b5f2d6c8012fb2,587,0,0,0,0,0
6292,847097f1fe533dfcc90539fca10a7865,65,0,0,0,0,0
6293,ef560e3ae37c3b47c5ed8fed46272ed4,382,0,0,0,0,1
6294,13b9e17f65c2dbd85a47ca94b8b3940d,136,0,0,0,0,0
6295,cd554c2811d270696833fd9b27f446ac,1504,1410,1390,557,0,1
6296,cc7ee8198519762e43d86a9575aaf696,94,0,0,0,0,1
6297,aead1d98b7d23888dae8f2fc7b5d1502,265,0,0,0,0,0
6298,5ea7d896e59f529c36feb2f9ad30a3a8,20,0,0,0,0,0
6299,1a547e65a05a3a6ee0f7865bb2321c86,1933,1656,1201,1679,1539,0
6300,e72e4f287d02edbd8810c8fb3d3f08ee,1584,1576,1576,964,812,1
6301,7f58ca0980fcf0b003d4ff263ddfd689,1622,1363,1199,1585,1528,0
6302,cf57e0afc1e0cb540bd21bc0a0d986e7,870,836,0,0,0,1
6303,ccffae5ce69722be5249b49ee2c6408b,1666,1240,1138,0,0,1
6304,fc68b2f3e8748e88a7e55d15ab553fbc,1874,1412,1379,801,0,1
6305,70e94f3c8bf7fca7444948b3afb54845,997,0,0,933,854,0
6306,4b7fabba44715f41f5523423e583749d,2137,1799,1483,879,0,1
6307,201edcf5556f4a3b74a22b5f0f040166,1267,0,0,1141,688,0
6308,038372d3fa9cda4d9c172955822c95e5,608,0,0,0,0,0
6309,d748ffd05430ecb471dbd2787cb4c860,1633,1305,0,1303,1165,0
6310,843312b2af9c1b472d3b4a9470495c84,804,621,0,721,635,0
6311,0a4e9f4a7ec252234bb2cf4cdde127dc,122,0,0,0,0,0
6312,246a2c9aba848d218b3af7e3de18fe03,1624,1279,1217,1487,1191,0
6313,31b115a68c534ff64ad97c9b91e07b19,1386,1344,813,0,0,0
6314,68f36596b14c512754d1f4a6716c55c8,1802,1428,0,1642,1384,0
6315,3021dce65a78a62375cea0bdd773c9f8,1084,925,896,0,0,1
6316,10b5d2590e23191bf56068075e2bf948,1674,1620,1557,0,0,1
6317,18b93d75f50866f0c37ce29e4609fc52,1711,1529,1421,1698,961,1
6318,7cc49ec540ce75eedf29332fe6805c83,1943,1780,1533,1588,1558,1
6319,11d0d25caf936dd2dc44965ffb265f7f,33,0,0,0,0,1
6320,97cef09025f6c6486969ad35190ed28f,1812,1149,1010,1601,1373,1
6321,88757279bdad6731204c280bcfae09a3,521,0,0,0,0,1
6322,dbcff594ad4a6336ca9725deacdc817e,683,592,0,0,0,1
6323,42c12fb54794bb59cefbd5f7dde17896,958,723,657,903,0,0
6324,7156fc4fdf35994539817ffe7d15b63c,842,0,0,483,0,0
6325,1b51e0c61fd62de26f9a849348ba097c,1539,1107,1021,988,0,1
6326,8c74e54b0b2249d7fcee720e693da8a1,253,0,0,0,0,0
6327,6f5a134c991285d1f541ede66b525d2c,1030,993,777,787,0,1
6328,f7c8f579ee7ce2e8f37ae0443a0e08bd,554,0,0,0,0,1
6329,c3e9ba4601f2d4aacc0bce63e59628e4,1232,0,0,1093,975,0
6330,c8d513b39b838a576c7f7671b4c92743,751,517,0,0,0,0
6331,c861c2ca7cca5231c3b45168980a6958,498,0,0,0,0,1
6332,08365a9868efe78870df613a163a682b,1068,956,0,834,642,0
6333,fccfa604f8bbcacf694a96d3addbd533,1536,1360,1329,0,0,0
6334,f7793b6dcc5b44a9f7ca637d846c19ae,315,0,0,0,0,1
6335,0c4ac86e3af3ca9d1316827c4c4009c9,857,561,0,0,0,0
6336,d1dbec46ae6978bf404119e284983819,433,0,0,411,0,0
6337,d9f49b2d77bb01ede6878d397c89384a,582,0,0,0,0,1
6338,e7905328d8ecdd40569b3d99c33ace28,1065,1001,918,0,0,1
6339,4ffe3b1f1bd02c0b2b36edfcf66fda29,2460,2375,1933,1984,0,1
6340,987b14f7399c3758c8abafe16efc5b43,1769,1729,1679,1281,1243,1
6341,5284a53afb40c7e2e7d4752012874acf,1456,1441,1347,1220,0,1
6342,15aa6160492c4ee234148ed8e79181b7,3313,2560,2220,3290,2830,0
6343,b0dc2bc163671b841a61de827c0157f0,2079,1380,1290,1611,1591,0
6344,bc477bf80093c82a5f77f8e7580f57ae,1931,867,818,1913,1843,0
6345,88911dd439ef224151e0bb74120b4469,104,0,0,0,0,1
6346,706b736a34fc26b85b4129c9a0458dfa,1474,1200,721,1161,1125,0
6347,cb09d6dbe209390be4edf2394a3e60d0,688,0,0,627,553,0
6348,0ba935609338a895c6134a6a5b438662,1178,0,0,1003,842,1
6349,4abb69f327b398184963ea240f0fda6b,1345,0,0,1281,1113,1
6350,b1ff1b20b2e6edd3c0509e06e9fbe47d,2415,2170,2164,2084,1622,1
6351,94d010449882703a836c6b24d8d57549,921,702,667,0,0,1
6352,753e1804d123f5e50c40c4103eace08b,1209,613,544,1159,897,0
6353,05ade9c6d12a97c2e8ecd22aab2a7249,586,0,0,0,0,1
6354,0835c578f2b4d8a90ab3622e42abde2a,1574,1157,0,1510,1489,0
6355,2bd5eacdbb14697a26086908a8f3469f,542,0,0,0,0,1
6356,45eb5878fec3f874d22238b199e2fafc,1547,727,674,1291,1275,0
6357,785d1b4fa6748776affc0d70e9cdf541,1207,1150,1128,0,0,1
6358,2f4803852a4a843aee09cc7cc195b86f,2482,2197,1907,2238,1675,0
6359,fd0fba5f5fd2923cddbd0c602aac4129,150,0,0,0,0,0
6360,d57b88373b627b47bb5d0df2343e2511,1539,1282,1244,1173,837,0
6361,3d2b7f87106620c716151879a2af199d,300,0,0,0,0,1
6362,7e7a553bd4467abb45c75554b6be19e0,1358,1300,937,1318,0,0
6363,d781af22d0ad02bbe892b90c23a512f3,1217,1158,1030,0,0,1
6364,fd2b9f7a36d14ad0ac41450fdfbc919f,534,0,0,0,0,1
6365,61dff90e3891a634c9831f21afe6ffc3,1775,1726,1703,1067,0,1
6366,0bb033d3083726b80ec20d6062d7fff9,2891,1523,1134,2162,2107,0
6367,8779edba8d3419710e27066aa70bc8dd,1394,0,0,1298,1271,0
6368,281dfef88b92f93bdc675cbf03c8461d,1477,728,647,1423,1371,0
6369,d1ec021994dd4d36ad456f67fd66bf27,1085,979,730,0,0,1
6370,1ceb6a268568003bd269b0f68c884838,1262,1259,1033,1016,0,1
6371,e87ab8c9b22fa699ac24b62fa1acbce0,2218,2047,1796,1843,1811,0
